department,institution,ancmNo,ancmDate,period,title,link,bsnsTitle#1,bsnsTitle#2,bsnsTitle#3,bsnsTitle#4,bsnsTitle#5,bsnsTitle#6,bsnsTitle#7,bsnsTitle#8,bsnsTitle#9,bsnsTitle#10,bsnsTitle#11,bsnsTitle#12,bsnsTitle#13,bsnsTitle#14,bsnsTitle#15,bsnsTitle#16,bsnsTitle#17,bsnsTitle#18,bsnsTitle#19,bsnsTitle#20,bsnsTitle#21,bsnsTitle#22,bsnsTitle#23,bsnsTitle#24,bsnsTitle#25,bsnsTitle#26,bsnsTitle#27,bsnsTitle#28,bsnsTitle#29,bsnsTitle#30,bsnsTitle#31,bsnsTitle#32,bsnsTitle#33,bsnsTitle#34,bsnsTitle#35,bsnsTitle#36,bsnsTitle#37,bsnsTitle#38,bsnsTitle#39,bsnsTitle#40
해양수산부,해양수산과학기술진흥원,해양수산부 공고 제2024-507호,2024-03-12,2024-04-02 ~ 2024-04-12,2024년 산학연 시설장비 활용 역량 강화사업 신규과제 선정계획 추가공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,연구개발특구진흥재단,제2024 -0234호,2024-03-04,2024-03-25 ~ 2024-04-05,[강소특구] 2024년 협력 Value-up R&amp;BD (일반),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,NR_2024_048,2024-03-11,2024-03-11 ~ 2024-03-15,2024년 다부처 국가생명연구자원 선진화사업 정책지정,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
국토교통부,국토교통과학기술진흥원,재공고-국-제08호,2024-03-06,2024-03-06 ~ 2024-03-26,(재공고-국-제08호) 2024년 한국형 도심항공교통(K-UAM) 안전운용체계 핵심기술개발 사업 시행 재공고문,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
행정안전부,한국산업기술기획평가원,행정안전부 공고 제2024-454호,2024-03-13,2024-03-15 ~ 2024-03-29,2024년도 재난안전산업 기술사업화 지원 사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 ？ 0270호,2024-03-12,2024-03-12 ~ 2024-03-25,2024년도 나노 및 소재기술개발사업 신규과제 선정계획 2차 재공고(경쟁형),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
행정안전부,한국산업기술기획평가원,행정안전부 공고 제2024-455호,2024-03-13,2024-03-15 ~ 2024-03-29,2024년도 재난안전산업 진흥시설 조성지원 사업(R&amp;D) 기반조성 분야 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0285호,2024-03-14,2024-03-14 ~ 2024-03-21,2024년도 제1차 과학기술분야 연구기획과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교육부,한국연구재단,교육부 공고 제2024-128호,2024-03-29,2024-05-14 ~ 2024-05-31,2024년도 G-램프(LAMP) 사업 신규 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업통상자원부,한국산업기술진흥원,산업통상자원부 공고 제2024-281호,2024-03-25,2024-03-25 ~ 2024-04-26,2024년도 산업현장 여성R&amp;D인력 참여확산 기반구축 시행계획 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0287호,2024-03-14,2024-03-14 ~ 2024-06-13,2024년도 바이오·의료기술개발사업 신규과제 2차 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,NR_2024_053,2024-03-15,2024-03-15 ~ 2024-04-05,2024년도 상반기 원자력정책연구사업 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,NR_2024_054,2024-03-15,2024-03-15 ~ 2024-03-26,(지정) 2024년도 상반기 원자력정책연구사업 신규과제,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0290호,2024-03-18,2024-04-01 ~ 2024-04-18,2024년도 과학기술혁신인재양성사업(차세대원자력 전문인력 양성사업) 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 - 0294호,2024-03-15,2024-03-15 ~ 2024-03-25,2024년도 미래디스플레이전략연구실지원사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,NR_2024_055,2024-03-15,2024-03-18 ~ 2024-03-22,2024년도 과학기술유공자 예우 및 지원사업  공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0385호,2024-04-05,2024-05-21 ~ 2024-06-04,2024년 제4차 디지털혁신기술국제공동연구사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0421호,2024-04-12,2024-04-16 ~ 2024-06-12,2024년 제5차 디지털혁신기술국제공동연구사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024 - 256호,2024-03-19,2024-03-19 ~ 2024-03-28,"2024년도 전자부품 분야(반도체, IT융합) 신규지원 대상과제 재공고",https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0071호,2024-03-20,2024-03-21 ~ 2024-04-03,(수정 연장공고) 2024년도 정보통신방송혁신인재양성사업 1차 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해양수산부,해양수산과학기술진흥원,해양수산부 공고 제2024-557호,2024-03-21,2024-03-21 ~ 2024-03-28,2024년도 천해용 수중 모빌리티 기술 개발사업 신규과제 선정계획 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,정보통신기획평가원,해당없음(정책지정),2024-04-01,2024-04-01 ~ 2024-04-03,2024년 방송통신정책연구(정책지정) 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0363호,2024-03-29,2024-04-22 ~ 2024-04-29,2024년 상반기 방송통신정책연구(R&amp;D) 신규과제 공고 ,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-311호,2024-04-08,2024-04-15 ~ 2024-05-22,2024년도 소재부품기술개발(3차) 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업통상자원부,한국탄소산업진흥원,CI_2024_002,2024-03-21,2024-03-21 ~ 2024-04-18,2024년도 「탄소융복합소재부품 실증사업」 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 - 0324호,2024-03-22,2024-04-08 ~ 2024-04-23,2024년 나노·소재기술개발사업(팹고도화)첨단 패키징 인프라 구축 지원 및 우주·국방용 화합물반도체 인프라 고도화 신규과제 공모(수정),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보건복지부,한국보건산업진흥원,보건복지부공고 제2024-195호,2024-03-22,2024-03-29 ~ 2024-05-03,2024년도 연구중심병원 한미혁신성과창출R&amp;D 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2024 - 0336호,2024-03-26,2024-03-26 ~ 2024-04-02,2024년도 STEAM연구사업 상반기 신규과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업통상자원부,한국산업기술진흥원,제2024-280호,2024-03-25,2024-03-25 ~ 2024-04-26,2024년도 전기차재제조배터리안전성평가시스템구축 신규과제 시행계획 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,정보통신기획평가원,해당사항없음(정책지정),2024-03-25,2024-03-25 ~ 2024-04-09,2024년도 ICT글로벌인재양성 사업 신규과제 공고(정책지정),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2024-0322호,2024-03-25,2024-03-26 ~ 2024-05-10,2024년도 한-일 인력교류사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2024-0323호,2024-03-26,2024-03-26 ~ 2024-05-14,2024년도 한반도 과학기술협력사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교육부,한국기초과학지원연구원,교육부 공고 제 2024 - 95호,2024-03-12,2024-03-28 ~ 2024-04-16,2024년도 이공분야 학술연구지원사업 신규과제(인프라 고도화) 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0333호,2024-03-27,2024-03-27 ~ 2024-04-29,2024년도 휴먼프론티어과학프로그램(HFSP) 협력사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0347호,2024-04-01,2024-04-01 ~ 2024-05-14,2024년도「한-필리핀 공동연구」신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,NR_2024_056,2024-03-12,2024-03-12 ~ 2024-04-15,2024년도 위성정보빅데이터활용지원체계개발사업(차세대소형위성2호 영상활용사업),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보건복지부,한국보건산업진흥원,백신실용화기술개발사업단 공고 제2024-003호,2024-04-01,2024-04-01 ~ 2024-04-30,2024년도 제2차 백신실용화기술개발사업단 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0349호,2024-03-29,2024-04-24 ~ 2024-05-08,2024년 SW스타랩 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,나노종합기술원,제2024-0383호,2024-04-03,2024-05-02 ~ 2024-05-14,2024년도 반도체 글로벌 첨단 팹 연계 활용사업(공동연구개발) 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
국토교통부,국토교통과학기술진흥원,공고-국-제11호,2024-03-29,2024-04-05 ~ 2024-04-30,(공고-국-제11호) 협력거점형 국토교통 국제협력 연구개발사업(다자협력형 국제공동연구) 시행 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 ？ 0362호,2024-03-29,2024-04-01 ~ 2024-04-09,2024년도 우주물체능동제어선행기술개발사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0328호,2024-04-01,2024-04-16 ~ 2024-04-30,2024년도 정보보호핵심원천기술개발사업 2차 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0329호,2024-04-01,2024-05-03 ~ 2024-05-21,2024년도 정보보호핵심원천기술개발사업 3차 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,정보통신기획평가원,II_2024_004,2024-05-13,2024-05-22 ~ 2024-06-12,2024년 SW딥테크기술글로벌경쟁력강화 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 -0091호,2024-04-01,2024-04-02 ~ 2024-04-12,2024년도 나노 및 소재기술개발사업(도전형) 2차 평가대상 공지 ,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보건복지부,한국보건산업진흥원,보건복지부공고 제2024-249호,2024-04-08,2024-04-16 ~ 2024-05-08,2024년도 제2차 보건의료기술 연구개발사업 신규지원 대상과제 통합공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보건복지부,한국보건산업진흥원,KH_2024_012,2024-04-02,2024-04-02 ~ 2024-04-12,2024년도 마약·자살 등 정신건강관련 사회문제대응 기술연구 지정과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0000호,2024-04-02,2024-04-02 ~ 2024-04-11,2024년도 우주개발기반조성 및 성과확산 사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-330호,2024-04-16,2024-04-22 ~ 2024-05-16,2024년도 이차전지분야 제1차 신규 지원대상 과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,NR_2024_058,2024-04-30,2024-05-01 ~ 2024-07-01,"2025년도 양자연구교류지원사업(베트남, 벨기에, 체코, 튀르키예, 프랑스) 신규과제 공고",https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-345호,2024-04-19,2024-04-19 ~ 2024-05-20,2024년도 제1차 산업기술R&amp;D 연구기획사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2024-0381호,2024-04-04,2024-04-11 ~ 2024-05-10,2024년도 한계도전 R&amp;D 프로젝트 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업통상자원부,한국탄소산업진흥원,CI_2024_003,2024-04-05,2024-04-22 ~ 2024-05-07,2024년도 「탄소제품 인증 표준시험법 개발 지원사업」신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,NR_2024_061,2024-04-08,2024-04-08 ~ 2024-04-12,우주위험대응체계구축사업 신규 정책지정(광학감시시스템),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"과학기술정보통신부,보건복지부",한국보건산업진흥원,KDRC-2024-004,2024-04-04,2024-04-15 ~ 2024-05-03,2024년도 제2차 치매극복연구개발사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,NR_2024_062,2024-04-01,2024-04-05 ~ 2024-04-26,2024년 우주국제협력기반조성사업 상반기 지정과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2024-0397호,2024-04-18,2024-04-23 ~ 2024-05-07,2024년도 「양자공통기반기술개발」 사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-316호,2024-04-09,2024-04-09 ~ 2024-04-23,2024년도 소재부품기술개발 신규지원 대상과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,정보통신기획평가원,II_2024_005,2024-05-13,2024-04-29 ~ 2024-05-29,2024년도 디지털혁신인재단기집중역량강화(글로벌 교육) 사업,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
범부처,한국연구재단,"과학기술정보통신부 공고 제？2024？0378호,？보건복지부 공고 제？2024？241호",2024-04-04,2024-04-04 ~ 2024-04-15,2024년도 제1차 인공아체세포 기반 재생치료 기술개발사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"과학기술정보통신부,보건복지부,산업통상자원부,질병관리청",한국보건산업진흥원,국가 통합 바이오 빅데이터 구축 사업단 공고 제2024-001호,2024-04-08,2024-04-09 ~ 2024-04-25,2024년 국가 통합 바이오 빅데이터 구축 사업단 지정과제(운영비 과제) 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 - 0408호,2024-04-12,2024-04-12 ~ 2024-05-14,2024년도 바이오·의료기술개발사업 신규과제 3차 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-317호,2024-04-09,2024-04-11 ~ 2024-04-24,2024년도 전자부품산업기술개발사업(우주항공) 신규지원 대상과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
